42.526,37,86.674,77,40,97.106,39,93.205,86.757,75,13.545,38,76,77,82.678,90.076,82.101,73.361,60.739,70.993,9.9423,41.513,56.948,18.037,65.208,32.396,30.535,68.216,94.845,19.567,64.784,28.381,74,48.399,6.2195,47.439,54.96,36,3.0163,73
-0.17954,-0.17816,-0.1337,-0.14521,-0.18109,-0.10115,-0.18087,-0.12654,-0.11761,-0.13053,-0.17634,-0.18113,-0.13647,-0.12525,-0.13722,-0.098306,-0.12078,-0.12161,-0.1485,-0.13401,-0.19018,-0.17776,-0.16753,-0.17021,-0.15909,-0.16635,-0.1844,-0.14159,-0.11546,-0.19645,-0.15464,-0.19195,-0.13496,-0.16066,-0.17576,-0.17593,-0.18035,-0.17956,-0.18666,-0.1302
-1.8075,-1.7784,-1.7828,-1.7726,-1.7692,-1.7985,-1.7829,-1.7848,-1.7964,-1.7728,-1.7649,-1.783,-1.771,-1.7929,-1.7806,-1.7663,-1.769,-1.7771,-1.7818,-1.7766,-1.7655,-1.7655,-1.7648,-1.7678,-1.7753,-1.7708,-1.7944,-1.7963,-1.7821,-1.8123,-1.7786,-1.7744,-1.7799,-1.7697,-1.7848,-1.7839,-1.816,-1.779,-1.7905,-1.782
0.75955,0.76366,0.76645,0.75828,0.76122,0.74555,0.76198,0.75739,0.74818,0.75606,0.76568,0.76212,0.75654,0.75169,0.75252,0.74402,0.7531,0.75262,0.75614,0.75447,0.7616,0.76644,0.7642,0.76542,0.75845,0.76291,0.76374,0.75596,0.74804,0.75996,0.75928,0.76744,0.75648,0.7623,0.76267,0.76213,0.75848,0.76417,0.76586,0.75762
1.3193,1.3078,1.4311,1.3924,1.318,1.4544,1.3162,1.451,1.4622,1.3913,1.2893,1.315,1.3833,1.4031,1.4315,1.3951,1.3825,1.3894,1.4053,1.376,1.2831,1.3204,1.3398,1.3154,1.365,1.3227,1.3165,1.3782,1.4819,1.2811,1.3651,1.2932,1.3984,1.3457,1.2751,1.3102,1.3587,1.3079,1.3158,1.4002
0.13632,0.13474,0.13804,0.14259,0.14254,0.20267,0.13954,0.16819,0.19692,0.16667,0.1275,0.13861,0.16567,0.18651,0.16597,0.21752,0.16045,0.18323,0.18119,0.15894,0.14568,0.1447,0.13405,0.13515,0.16865,0.14557,0.13783,0.15669,0.17238,0.14373,0.14155,0.12462,0.16179,0.16747,0.12555,0.13577,0.14531,0.1306,0.13296,0.17106
0.012184,0.0058961,0.015026,0.013097,0.013351,0.061715,0.0096821,0.023945,0.047404,0.033267,-0.00596,0.0092159,0.029915,0.04133,0.018826,0.076405,0.0292,0.041426,0.028094,0.023239,0.02213,0.00088662,0.0066756,0.0026366,0.023796,0.0068681,0.0091343,0.019226,0.026251,0.007612,0.0072816,-0.0011247,0.028054,0.018695,-0.0058952,0.014023,0.01099,0.0045857,0.0010418,0.029414
0.0016192,0.00090035,0.0019937,0.0015021,0.0018284,0.011387,0.0013061,0.0038277,0.0084571,0.0053279,-0.00053547,0.0012494,0.0047897,0.00704,0.0027647,0.014406,0.0045793,0.0067057,0.0043238,0.0035247,0.0028123,0.00027491,0.0010323,0.00033619,0.0035179,0.0008312,0.0012223,0.0027945,0.0037967,0.0010929,0.00088006,-1.3434e-05,0.0043351,0.0028959,-0.00040559,0.0017969,0.0013252,0.00070375,0.00013918,0.0048154
1.201,1.2417,1.0757,1.0686,1.1975,1.1447,1.2207,1.0472,1.0762,1.082,1.3112,1.2269,1.0826,1.0845,1.042,1.1414,1.0881,1.1094,1.0267,1.1008,1.2852,1.2295,1.1388,1.3088,1.0708,1.2708,1.2665,1.0765,1.0579,1.3,1.1023,1.2873,1.0767,1.1414,1.3279,1.19,1.1103,1.2506,1.3036,1.1045
-0.070385,-0.11132,0.19205,0.13246,-0.095579,0.38231,-0.10202,0.31247,0.32246,0.22263,-0.14709,-0.10677,0.20375,0.30947,0.19602,0.37877,0.27724,0.23563,0.12844,0.15697,-0.14695,-0.095445,0.0074754,-0.15347,0.11755,-0.13952,-0.12854,0.18313,0.25931,-0.14033,0.082742,-0.1294,0.19794,-0.00094343,-0.13019,-0.073283,0.009913,-0.11651,-0.15686,0.18477
-0.0008234,-0.013154,0.011695,-0.037537,-0.0092821,0.24335,-0.0029822,0.022427,0.1449,0.017313,-0.28028,-0.006357,0.010868,0.055481,-0.037997,0.099593,-0.0089247,0.00062797,-0.043011,-0.011941,-0.41743,0.018027,-0.026643,-0.20473,-0.016136,-0.032562,-0.067267,-0.026641,-0.0074552,-0.23565,-0.042755,-0.074586,0.0056143,-0.014426,-0.25838,-0.026209,-0.041305,-0.014572,-0.2778,0.03196
0.090356,0.09606,0.10309,0.088547,0.089856,0.1156,0.093476,0.10243,0.10474,0.096843,0.10789,0.094857,0.095633,0.1016,0.089295,0.12008,0.096068,0.099883,0.087433,0.090173,0.10905,0.10121,0.092423,0.10275,0.088125,0.10072,0.10241,0.090346,0.095343,0.10333,0.090982,0.11217,0.095449,0.086752,0.1001,0.091943,0.090935,0.097342,0.10668,0.098042
0.73783,0.68146,0.57699,0.6382,0.71398,0.41449,0.69434,0.44709,0.49153,0.60035,0.37923,0.68985,0.60904,0.53277,0.59098,0.47224,0.53811,0.57666,0.67111,0.62135,0.38627,0.6403,0.71509,0.42669,0.65709,0.5917,0.62921,0.64983,0.48752,0.47021,0.63124,0.5011,0.60439,0.71751,0.3935,0.73207,0.69588,0.66346,0.37992,0.634
