94.264,46.309,22.733,34.38,54.001,84.88,16.542,95.396,56,95.098,50.158,56,84.607,9.8299,63.983,61.048,30.38,79.028,66.817,93.226,18.642,74.743,23.9,70.672,2.5815,88,7.4974,77.617,58.678,86.737,89,8.8385,37.139,40.04,51.775,12,69.159,7.4542,25.418,39.714
-0.15011,-0.13332,-0.13748,-0.13682,-0.1432,-0.14806,-0.14054,-0.14978,-0.14489,-0.15741,-0.14867,-0.14327,-0.15076,-0.13081,-0.14742,-0.14206,-0.14318,-0.1449,-0.14311,-0.15143,-0.1278,-0.14228,-0.14285,-0.14416,-0.14397,-0.14583,-0.13868,-0.14024,-0.1458,-0.14822,-0.14977,-0.13877,-0.13475,-0.14484,-0.13767,-0.13384,-0.15948,-0.13665,-0.12272,-0.14381
-1.7648,-1.7918,-1.7934,-1.7948,-1.7688,-1.7613,-1.8327,-1.7477,-1.7839,-1.7666,-1.78,-1.8026,-1.769,-1.7993,-1.7704,-1.7822,-1.8039,-1.7883,-1.8076,-1.7566,-1.7929,-1.7838,-1.8176,-1.7809,-1.8196,-1.7692,-1.8232,-1.7378,-1.7885,-1.7806,-1.7652,-1.8166,-1.7958,-1.8279,-1.8212,-1.7941,-1.7561,-1.7924,-1.8094,-1.781
0.74318,0.76247,0.7704,0.76891,0.75925,0.73918,0.76569,0.7345,0.76578,0.72861,0.76799,0.75751,0.74114,0.76442,0.75784,0.76274,0.7649,0.73793,0.75368,0.735,0.76894,0.7474,0.76711,0.75843,0.76279,0.73787,0.76232,0.74953,0.76129,0.73899,0.7371,0.76489,0.76401,0.76412,0.76019,0.77092,0.75389,0.77043,0.76423,0.77064
1.8161,1.456,1.3157,1.416,1.4961,1.7794,1.4181,1.8185,1.5134,1.8763,1.4647,1.6041,1.7541,1.2877,1.577,1.5727,1.3679,1.8252,1.7093,1.8246,1.2758,1.7245,1.409,1.6785,1.3551,1.8038,1.4215,1.6822,1.5549,1.8632,1.8043,1.3641,1.4499,1.5223,1.595,1.2807,1.6261,1.2844,1.4041,1.3855
0.053117,0.017693,0.032489,0.032787,0.018306,0.031827,0.028737,0.05377,0.026048,0.05525,0.030778,0.011258,0.038955,0.030792,0.024179,0.023041,0.031098,0.029549,0.015981,0.046565,0.028982,0.02602,0.034422,0.031103,0.032016,0.037731,0.026677,0.014464,0.018876,0.047702,0.040983,0.038456,0.026093,0.019879,0.011842,0.032207,0.022622,0.035304,0.027619,0.031417
0.065766,0.0096522,-0.020911,-0.0077935,0.028413,0.078235,-0.016463,0.095709,0.0029913,0.095551,-0.0035606,0.019872,0.073247,0.0064817,0.030346,0.01312,-0.0061239,0.064713,0.028687,0.093596,-0.0073065,0.051463,-0.02307,0.024423,-0.0016987,0.075862,-0.00747,0.064773,0.015105,0.066078,0.078628,-0.011207,0.0049964,-0.0146,0.0077674,-0.021626,0.048731,-0.024593,0.002529,-0.0084938
0.0028751,3.0779e-05,-0.0006254,-0.00036005,0.00023658,0.0020985,-0.00019612,0.004166,-4.4945e-06,0.0044782,-0.00016111,0.00020602,0.0024865,0.00017114,0.00052394,0.00017606,-0.00013234,0.0016838,0.0003967,0.0037209,-0.00017062,0.001134,-0.0006632,0.00063319,0.00016117,0.0024239,-9.5155e-05,0.00030508,0.00027453,0.0026489,0.0027771,-0.00021437,-1.9013e-05,-0.00037549,7.0693e-05,-0.00062727,0.0010794,-0.00078661,5.3131e-05,-0.00010845
1.5479,1.4771,1.4192,1.4558,1.4753,1.5943,1.4463,1.5854,1.465,1.5408,1.4337,1.5374,1.584,1.4386,1.5199,1.5186,1.427,1.5663,1.5401,1.5815,1.45,1.568,1.4393,1.5306,1.429,1.5784,1.4379,1.611,1.5002,1.5294,1.574,1.435,1.4339,1.4596,1.5204,1.4211,1.5702,1.4073,1.4539,1.4196
0.54024,0.21391,-0.056437,0.014718,0.314,0.54754,-0.070339,0.55153,0.25944,0.57051,0.17041,0.3992,0.56038,-0.089803,0.39377,0.35944,-0.02393,0.55197,0.45709,0.56717,-0.081197,0.50616,-0.069949,0.44557,-0.087969,0.56056,-0.06897,0.52297,0.34177,0.55024,0.56093,-0.060162,0.099877,0.13275,0.34106,-0.10516,0.47835,-0.12548,-0.039596,0.071226
-0.16558,-0.49852,-0.06365,-0.28528,-0.60805,-0.28837,-0.169,-0.26065,-0.4719,-0.1861,-0.42654,-0.63018,-0.32368,0.014746,-0.58534,-0.53084,-0.14183,-0.25415,-0.41208,-0.25665,0.095808,-0.41139,-0.0058655,-0.37079,-0.099797,-0.29072,-0.12309,-0.44644,-0.54995,-0.14584,-0.30635,-0.21404,-0.42028,-0.45844,-0.61588,0.13387,-0.54652,0.13957,-0.25597,-0.36789
0.11924,0.10362,0.11686,0.10379,0.088706,0.12235,0.10369,0.12007,0.10202,0.12657,0.094578,0.11017,0.12559,0.10647,0.10656,0.11057,0.097792,0.11498,0.11647,0.12647,0.10103,0.12232,0.092929,0.11456,0.11652,0.12706,0.10398,0.10932,0.10466,0.11341,0.12737,0.10396,0.091187,0.10047,0.11217,0.11088,0.11618,0.1127,0.11035,0.10233
0.33308,0.57657,0.38598,0.53448,0.60995,0.32557,0.30197,0.31197,0.57509,0.31082,0.60694,0.40675,0.35456,0.26655,0.50937,0.48108,0.49743,0.31673,0.36223,0.30791,0.33274,0.38909,0.38511,0.4209,0.3113,0.33562,0.33701,0.34621,0.51102,0.28467,0.33619,0.27061,0.61588,0.3925,0.41314,0.29918,0.41274,0.31316,0.47544,0.60529
