50.335,46.048,76.562,67.313,53.251,11.822,3,83.587,94.948,67.962,95.046,63.233,41.542,76.321,92.649,57.2,19.195,60.253,68.667,23.09,83.133,7.7269,44.624,1,39.057,86.344,13.747,31.055,90.453,26.699,6.0572,33.233,14.61,10.252,0,2,53.843,90,23.516,39.185
-0.17726,-0.23384,-0.11118,-0.11895,-0.18074,-0.16547,-0.18359,-0.11638,-0.11731,-0.12393,-0.091716,-0.18899,-0.16058,-0.16115,-0.10554,-0.25918,-0.17981,-0.15792,-0.16977,-0.17413,-0.14317,-0.17583,-0.15312,-0.18466,-0.23712,-0.12779,-0.1753,-0.16475,-0.08861,-0.17871,-0.18976,-0.18204,-0.18691,-0.18636,-0.18392,-0.18714,-0.15459,-0.10943,-0.19001,-0.1542
-1.7501,-1.7586,-1.7538,-1.7483,-1.7598,-1.7786,-1.7802,-1.7559,-1.762,-1.7542,-1.7609,-1.7465,-1.7522,-1.7534,-1.7489,-1.754,-1.7743,-1.7593,-1.7587,-1.7715,-1.7548,-1.7822,-1.7634,-1.7813,-1.7563,-1.7541,-1.771,-1.7645,-1.7507,-1.7658,-1.782,-1.7649,-1.7692,-1.7715,-1.7815,-1.7802,-1.7589,-1.7629,-1.7666,-1.7699
0.75667,0.75756,0.72314,0.73278,0.75756,0.76713,0.76817,0.71929,0.70065,0.74604,0.69178,0.75052,0.76224,0.72702,0.6903,0.75592,0.77066,0.74775,0.73321,0.76847,0.72455,0.76877,0.76222,0.76752,0.75985,0.69881,0.76761,0.76682,0.69756,0.76836,0.76738,0.76833,0.76541,0.76865,0.76751,0.76813,0.75907,0.70205,0.76954,0.76796
1.4052,1.271,1.7546,1.6626,1.3764,1.2797,1.2548,1.7583,1.814,1.5958,1.8319,1.4744,1.3445,1.6341,1.7841,1.2945,1.2939,1.5243,1.6016,1.2667,1.7307,1.2486,1.4103,1.2531,1.2588,1.729,1.2514,1.3118,1.8143,1.3096,1.2301,1.3102,1.2632,1.3265,1.2535,1.2526,1.4888,1.8017,1.2637,1.3863
0.073342,0.059575,0.20555,0.16744,0.067999,0.073113,0.067876,0.21685,0.25083,0.11463,0.246,0.10186,0.070961,0.17688,0.2394,0.061545,0.063354,0.13942,0.16071,0.068132,0.18703,0.061974,0.077625,0.073164,0.069549,0.24483,0.063095,0.066641,0.23859,0.074871,0.072926,0.069246,0.089733,0.088535,0.072531,0.070433,0.10263,0.24947,0.070364,0.061287
0.048657,0.039263,0.10345,0.10327,0.037583,-0.013702,-0.014613,0.12197,0.13661,0.06747,0.14964,0.072903,0.026393,0.11583,0.15669,0.057545,-0.019881,0.07721,0.099117,-0.011148,0.10915,-0.01797,0.020544,-0.0098479,0.024283,0.15532,-0.0080317,0.00027604,0.13468,-0.0084436,-0.012173,-0.010848,0.0064385,0.004475,-0.0099741,-0.013501,0.03855,0.13879,-0.011313,-0.0092854
0.0029445,0.0016366,0.018412,0.015313,0.001987,-0.00044873,-0.0005788,0.022979,0.03009,0.0068394,0.032372,0.0068072,0.0018061,0.018431,0.032753,0.0026494,-0.00098419,0.0095609,0.014823,-0.00032155,0.01853,-0.00090675,0.0014276,-0.00037874,0.001209,0.033285,-0.00037021,0.00013131,0.027848,-0.000337,-0.00043871,-0.00055045,0.00064508,0.00037751,-0.00038666,-0.00058855,0.0037574,0.030344,-0.00057296,-0.00042639
1.1996,1.3004,0.91473,0.97061,1.263,1.4101,1.4096,0.93271,0.79109,1.1489,0.89032,1.0976,1.2618,0.92519,0.83632,1.2189,1.4006,1.043,0.92862,1.3965,0.86731,1.4304,1.2594,1.396,1.3224,0.75286,1.4083,1.355,0.89804,1.3662,1.392,1.3561,1.3879,1.3817,1.3974,1.398,1.1599,0.8516,1.3864,1.3351
0.37113,0.24248,0.67962,0.62253,0.31424,-0.041205,-0.080359,0.62746,0.68342,0.55217,0.65148,0.51162,0.26112,0.6489,0.6785,0.29047,-0.067961,0.5444,0.64261,-0.038413,0.66609,-0.042351,0.2882,-0.088069,0.05549,0.75644,-0.06075,0.043963,0.67658,-0.036284,-0.079915,0.059977,-0.085508,-0.15016,-0.085961,-0.085854,0.43594,0.65752,-0.05381,0.10063
-0.28321,-0.60662,0.20649,0.07971,-0.3008,-0.43363,-0.30615,0.22445,0.30614,-0.014162,0.36903,-0.11198,-0.29442,0.043599,0.20391,-0.43527,-0.23117,-0.14137,-0.07458,-0.2454,0.063951,-0.25525,-0.17334,-0.34337,-0.31908,0.15067,-0.3092,-0.21751,0.33237,-0.32191,-0.42631,-0.33276,-0.31565,-0.2654,-0.34266,-0.34007,-0.15181,0.31779,-0.26649,-0.1999
0.079272,0.08045,0.11617,0.10643,0.078096,0.10324,0.10958,0.11879,0.12041,0.097964,0.11385,0.081077,0.072909,0.10266,0.11757,0.066568,0.11015,0.08359,0.096352,0.1122,0.11014,0.11426,0.076792,0.10239,0.089604,0.12203,0.1022,0.081726,0.11778,0.10191,0.10806,0.10131,0.12476,0.10619,0.10309,0.10432,0.082236,0.12132,0.1069,0.090549
0.6519,0.46436,0.43243,0.5011,0.63426,0.35619,0.39837,0.48517,0.38587,0.57522,0.4025,0.65516,0.79022,0.50397,0.39295,0.65781,0.49769,0.61383,0.51432,0.54718,0.45356,0.40538,0.77676,0.38579,0.46001,0.36356,0.47713,0.80258,0.3801,0.59879,0.28697,0.59898,0.40969,0.4672,0.38593,0.39327,0.72313,0.4343,0.52237,0.77806
